Date,Class,Transaction Category,Debit,Credit
07/05/2026,4021,Register Audit,161,
07/05/2026,4021,Sales Tax,,265.69
07/05/2026,4021,In-Store Credit Card,1272.59,
07/05/2026,4021,Online Credit card,827.05,
07/05/2026,4021,Online Credit Card Tips,,20
07/05/2026,4021,In-Store Credit Card Tips,,81.27
07/05/2026,4021,3rd Party - DoorDash,373.59,
07/05/2026,4021,3rd Party - GrubHub,18.49,
07/05/2026,4021,3rd Party - UberEats,438.28,
07/05/2026,4021,Cash Over/Short Adjustment,0.09,
07/05/2026,4021,Register Audit Adjustment,1,
07/05/2026,4025,Subject to Tax,,3200.77
07/05/2026,4025,Register Audit,184,
07/05/2026,4025,Sales Tax,,312.06
07/05/2026,4025,In-Store Credit Card,1711.69,
07/05/2026,4025,Online Credit card,982.23,
07/05/2026,4025,Online Credit Card Tips,,29.98
07/05/2026,4025,In-Store Credit Card Tips,,96.92
07/05/2026,4025,Gift Card,49.07,
07/05/2026,4025,3rd Party - DoorDash,342.38,
07/05/2026,4025,3rd Party - UberEats,370.48,
07/05/2026,4025,Cash Over/Short Adjustment,,0.12
07/05/2026,4027,Subject to Tax,,3083.26
07/05/2026,4027,Sales Tax,,300.61
07/05/2026,4027,In-Store Credit Card,1367.77,
07/05/2026,4027,Online Credit card,505.33,
07/05/2026,4027,Online Gift Card,46.27,
07/05/2026,4027,In-Store Credit Card Tips,,85.31
07/05/2026,4027,Gift Card,13.83,
07/05/2026,4027,3rd Party - DoorDash,668.52,
07/05/2026,4027,3rd Party - UberEats,600.88,
07/05/2026,4027,Cash Over/Short Adjustment,0.58,
07/05/2026,4027,Register Audit Adjustment,266,
07/05/2026,4034,Subject to Tax,,3298.04
07/05/2026,4034,Register Audit,157,
07/05/2026,4034,Sales Tax,,321.55
07/05/2026,4034,In-Store Credit Card,1539.33,
07/05/2026,4034,Online Credit card,1336.39,
07/05/2026,4034,Online Credit Card Tips,,33.33
07/05/2026,4034,In-Store Credit Card Tips,,87.42
07/05/2026,4034,3rd Party - DoorDash,707.67,
07/05/2026,4034,Cash Over/Short Adjustment,,0.05
07/05/2026,4036,Subject to Tax,,3723.58
07/05/2026,4036,Register Audit,228,
07/05/2026,4036,Sales Tax,,363.06
07/05/2026,4036,In-Store Credit Card,1876.28,
07/05/2026,4036,Online Credit card,1159.67,
07/05/2026,4036,Online Gift Card,12.26,
07/05/2026,4036,Online Credit Card Tips,,35
07/05/2026,4036,In-Store Credit Card Tips,,93.25
07/05/2026,4036,Online Gift Card Tips,,1
07/05/2026,4036,Gift Card Sold,,20
07/05/2026,4036,3rd Party - DoorDash,418.22,
07/05/2026,4036,3rd Party - GrubHub,33.9,
07/05/2026,4036,3rd Party - UberEats,507.73,
07/05/2026,4036,Cash Over/Short Adjustment,,0.17
07/05/2026,4042,Subject to Tax,,6583.7
07/05/2026,4042,Sales Tax,,641.96
07/05/2026,4042,In-Store Credit Card,3583.02,
07/05/2026,4042,Online Credit card,2132.17,
07/05/2026,4042,Online Credit Card Tips,,47.29
07/05/2026,4042,In-Store Credit Card Tips,,197.03
07/05/2026,4042,Gift Card,27.24,
07/05/2026,4042,3rd Party - DoorDash,1219.82,
07/05/2026,4042,3rd Party - GrubHub,41.61,
07/05/2026,4042,3rd Party - UberEats,227.27,
07/05/2026,4042,Cash Over/Short Adjustment,0.85,
07/05/2026,4042,Register Audit Adjustment,238,
07/05/2026,4052,Subject to Tax,,4002.62
07/05/2026,4052,Register Audit,398,
07/05/2026,4052,Sales Tax,,390.24
07/05/2026,4052,In-Store Credit Card,2159.12,
07/05/2026,4052,Online Credit card,1430.24,
07/05/2026,4052,Online Credit Card Tips,,30
07/05/2026,4052,In-Store Credit Card Tips,,129.29
07/05/2026,4052,Gift Card,42.18,
07/05/2026,4052,3rd Party - DoorDash,455.59,
07/05/2026,4052,3rd Party - UberEats,67.17,
07/05/2026,4052,Cash Over/Short Adjustment,,0.15
07/05/2026,4061,Subject to Tax,,3120.46
07/05/2026,4061,Register Audit,321,
07/05/2026,4061,Sales Tax,,304.27
07/05/2026,4061,In-Store Credit Card,1478.91,
07/05/2026,4061,Online Credit card,1103.34,
07/05/2026,4061,Online Credit Card Tips,,22.12
07/05/2026,4061,In-Store Credit Card Tips,,92.34
07/05/2026,4061,Gift Card,31.93,
07/05/2026,4061,3rd Party - DoorDash,481.18,
07/05/2026,4061,3rd Party - UberEats,123.74,
07/05/2026,4061,Cash Over/Short Adjustment,,0.91
07/05/2026,4074,Subject to Tax,,2627.31
07/05/2026,4074,Register Audit,88,
07/05/2026,4074,Sales Tax,,256.14
07/05/2026,4074,In-Store Credit Card,1221.44,
07/05/2026,4074,Online Credit card,986.44,
07/05/2026,4074,Online Credit Card Tips,,20.64
07/05/2026,4074,In-Store Credit Card Tips,,75.62
07/05/2026,4074,Gift Card,20,
07/05/2026,4074,3rd Party - DoorDash,388.32,
07/05/2026,4074,3rd Party - UberEats,275.57,
07/05/2026,4074,Cash Over/Short Adjustment,,0.06
07/05/2026,5042,Subject to Tax,,3645.55
07/05/2026,5042,3rd Party Tax Exempt,,1170.15
07/05/2026,5042,Register Audit,205,
07/05/2026,5042,Sales Tax,,251.8
07/05/2026,5042,In-Store Credit Card,2333.34,
07/05/2026,5042,Payout,36.28,
07/05/2026,5042,Online Credit card,1548.18,
07/05/2026,5042,Online Gift Card,7.77,
07/05/2026,5042,Online Credit Card Tips,,83
07/05/2026,5042,In-Store Credit Card Tips,,150.11
07/05/2026,5042,3rd Party - DoorDash,554.22,
07/05/2026,5042,3rd Party - UberEats,615.93,
07/05/2026,5042,Cash Over/Short Adjustment,,0.11
07/05/2026,5043,Subject to Tax,,3642.35
07/05/2026,5043,Non-Taxable Sales,,16
07/05/2026,5043,3rd Party Tax Exempt,,854.94
07/05/2026,5043,Register Audit,363,
07/05/2026,5043,Sales Tax,,251.34
07/05/2026,5043,In-Store Credit Card,2429.23,
07/05/2026,5043,Payout,105.4,
07/05/2026,5043,Online Credit card,1143.49,
07/05/2026,5043,Online Gift Card,18.55,
07/05/2026,5043,Online Credit Card Tips,,30
07/05/2026,5043,In-Store Credit Card Tips,,140.05
07/05/2026,5043,Online Gift Card Tips,,1
07/05/2026,5043,Gift Card,22.04,
07/05/2026,5043,3rd Party - DoorDash,711.1,
07/05/2026,5043,3rd Party - UberEats,143.84,
07/05/2026,5043,Cash Over/Short Adjustment,,0.97
07/05/2026,5049,Subject to Tax,,2095.65
07/05/2026,5049,Non-Taxable Sales,,7.5
07/05/2026,5049,3rd Party Tax Exempt,,450.77
07/05/2026,5049,Register Audit,0.52,
07/05/2026,5049,Sales Tax,,173.28
07/05/2026,5049,In-Store Credit Card,1456.02,
07/05/2026,5049,Online Credit card,821.2,
07/05/2026,5049,Online Gift Card,25.78,
07/05/2026,5049,Online Credit Card Tips,,16
07/05/2026,5049,In-Store Credit Card Tips,,62.47
07/05/2026,5049,3rd Party - DoorDash,363.92,
07/05/2026,5049,3rd Party - UberEats,86.85,
07/05/2026,5049,Cash Over/Short Adjustment,0.38,
07/05/2026,5049,Register Audit Adjustment,51,
07/05/2026,5051,Subject to Tax,,3510.2
07/05/2026,5051,Non-Taxable Sales,,10.5
07/05/2026,5051,3rd Party Tax Exempt,,506.44
07/05/2026,5051,Register Audit,247,
07/05/2026,5051,Sales Tax,,242.14
07/05/2026,5051,In-Store Credit Card,2404.7,
07/05/2026,5051,Online Credit card,1234.31,
07/05/2026,5051,Online Gift Card,11.78,
07/05/2026,5051,Online Credit Card Tips,,48.05
07/05/2026,5051,In-Store Credit Card Tips,,131.81
07/05/2026,5051,Gift Card,45.21,
07/05/2026,5051,3rd Party - DoorDash,264.39,
07/05/2026,5051,3rd Party - UberEats,242.05,
07/05/2026,5051,Cash Over/Short Adjustment,,0.3
07/05/2026,5057,Subject to Tax,,3118.7
07/05/2026,5057,Non-Taxable Sales,,13
07/05/2026,5057,3rd Party Tax Exempt,,594.46
07/05/2026,5057,Register Audit,146,
07/05/2026,5057,Sales Tax,,246.94
07/05/2026,5057,In-Store Credit Card,2214.5,
07/05/2026,5057,Online Credit card,1011.42,
07/05/2026,5057,Online Gift Card,19.96,
07/05/2026,5057,Online Credit Card Tips,,38.99
07/05/2026,5057,In-Store Credit Card Tips,,147.98
07/05/2026,5057,Gift Card,11.21,
07/05/2026,5057,3rd Party - DoorDash,278.71,
07/05/2026,5057,3rd Party - UberEats,315.75,
07/05/2026,5057,Cash Over/Short Adjustment,,0.41
07/05/2026,5062,Subject to Tax,,2436.25
07/05/2026,5062,Non-Taxable Sales,,10.5
07/05/2026,5062,3rd Party Tax Exempt,,391.56
07/05/2026,5062,Sales Tax,,169.05
07/05/2026,5062,In-Store Credit Card,1809.67,
07/05/2026,5062,Payout,162.15,
07/05/2026,5062,Online Credit card,750.39,
07/05/2026,5062,Online Credit Card Tips,,24
07/05/2026,5062,In-Store Credit Card Tips,,116.08
07/05/2026,5062,Gift Card,15.41,
07/05/2026,5062,3rd Party - DoorDash,296.55,
07/05/2026,5062,3rd Party - UberEats,95.01,
07/05/2026,5062,Cash Over/Short Adjustment,0.26,
07/05/2026,5062,Register Audit Adjustment,18,
07/05/2026,5101,Subject to Tax,,3484.25
07/05/2026,5101,Non-Taxable Sales,,6.5
07/05/2026,5101,3rd Party Tax Exempt,,557.48
07/05/2026,5101,Register Audit,182,
07/05/2026,5101,Sales Tax,,241.02
07/05/2026,5101,In-Store Credit Card,2848.58,
07/05/2026,5101,Online Credit card,894.18,
07/05/2026,5101,Online Credit Card Tips,,19
07/05/2026,5101,In-Store Credit Card Tips,,173.78
07/05/2026,5101,3rd Party - DoorDash,406.54,
07/05/2026,5101,3rd Party - UberEats,150.94,
07/05/2026,5101,Cash Over/Short Adjustment,,0.21
07/05/2026,5112,Subject to Tax,,2316.65
07/05/2026,5112,Non-Taxable Sales,,13
07/05/2026,5112,3rd Party Tax Exempt,,405.57
07/05/2026,5112,Register Audit,262,
07/05/2026,5112,Sales Tax,,182.82
07/05/2026,5112,In-Store Credit Card,1365.26,
07/05/2026,5112,Online Credit card,969.58,
07/05/2026,5112,Online Gift Card,15,
07/05/2026,5112,Online Credit Card Tips,,18.06
07/05/2026,5112,In-Store Credit Card Tips,,80.92
07/05/2026,5112,3rd Party - DoorDash,303.88,
07/05/2026,5112,3rd Party - UberEats,101.69,
07/05/2026,5112,Cash Over/Short Adjustment,,0.39
07/05/2026,5127,Subject to Tax,,5724.7
07/05/2026,5127,3rd Party Tax Exempt,,264.1
07/05/2026,5127,Register Audit,225,
07/05/2026,5127,Sales Tax,,453.41
07/05/2026,5127,In-Store Credit Card,4303.88,
07/05/2026,5127,Online Credit card,2025.87,
07/05/2026,5127,Online Credit Card Tips,,87.92
07/05/2026,5127,In-Store Credit Card Tips,,288.97
07/05/2026,5127,3rd Party - DoorDash,264.1,
07/05/2026,5127,Cash Over/Short Adjustment,0.25,
07/05/2026,6021,Subject to Tax,,4269.78
07/05/2026,6021,Non-Taxable Sales,,30.5
07/05/2026,6021,3rd Party Tax Exempt,,161.07
07/05/2026,6021,Register Audit,119,
07/05/2026,6021,Sales Tax,,405.65
07/05/2026,6021,In-Store Credit Card,2046.64,
07/05/2026,6021,Online Credit card,1497.8,
07/05/2026,6021,Online Credit Card Tips,,44.8
07/05/2026,6021,In-Store Credit Card Tips,,124.3
07/05/2026,6021,Gift Card,19.27,
07/05/2026,6021,3rd Party - DoorDash,1138.62,
07/05/2026,6021,3rd Party - GrubHub,53.94,
07/05/2026,6021,3rd Party - UberEats,161.07,
07/05/2026,6021,Cash Over/Short Adjustment,,0.24
07/05/2026,6026,Subject to Tax,,3575.18
07/05/2026,6026,Non-Taxable Sales,,26
07/05/2026,6026,3rd Party Tax Exempt,,84.12
07/05/2026,6026,Register Audit,198,
07/05/2026,6026,Sales Tax,,214.53
07/05/2026,6026,In-Store Credit Card,2598.33,
07/05/2026,6026,Online Credit card,783.19,
07/05/2026,6026,Online Credit Card Tips,,24.12
07/05/2026,6026,In-Store Credit Card Tips,,104.74
07/05/2026,6026,3rd Party - DoorDash,364.4,
07/05/2026,6026,3rd Party - UberEats,84.12,
07/05/2026,6026,Cash Over/Short Adjustment,0.65,
07/05/2026,6032,Subject to Tax,,3870.3
07/05/2026,6032,Non-Taxable Sales,,50
07/05/2026,6032,3rd Party Tax Exempt,,296.19
07/05/2026,6032,Sales Tax,,232.25
07/05/2026,6032,In-Store Credit Card,2413.14,
07/05/2026,6032,Online Credit card,1320.43,
07/05/2026,6032,Online Credit Card Tips,,39
07/05/2026,6032,In-Store Credit Card Tips,,167.41
07/05/2026,6032,Gift Card,40.09,
07/05/2026,6032,3rd Party - DoorDash,453.43,
07/05/2026,6032,3rd Party - GrubHub,81.08,
07/05/2026,6032,3rd Party - UberEats,296.19,
07/05/2026,6032,Cash Over/Short Adjustment,0.79,
07/05/2026,6032,Register Audit Adjustment,50,
07/05/2026,6037,Subject to Tax,,3776.08
07/05/2026,6037,Non-Taxable Sales,,36
07/05/2026,6037,Register Audit,183,
07/05/2026,6037,Sales Tax,,415.51
07/05/2026,6037,In-Store Credit Card,2668.81,
07/05/2026,6037,Payout,14.12,
07/05/2026,6037,Online Credit card,1323.61,
07/05/2026,6037,Online Gift Card,35.63,
07/05/2026,6037,Online Credit Card Tips,,39
07/05/2026,6037,In-Store Credit Card Tips,,156.77
07/05/2026,6037,Online Gift Card Tips,,2
07/05/2026,6037,3rd Party - GrubHub,27.84,
07/05/2026,6037,3rd Party - UberEats,172.99,
07/05/2026,6037,Cash Over/Short Adjustment,,0.64
07/05/2026,6039,Subject to Tax,,3181.93
07/05/2026,6039,Non-Taxable Sales,,17.5
07/05/2026,6039,3rd Party Tax Exempt,,324.02
07/05/2026,6039,Sales Tax,,190.95
07/05/2026,6039,In-Store Credit Card,1931.65,
07/05/2026,6039,Payout,18,
07/05/2026,6039,Online Credit card,741.71,
07/05/2026,6039,Online Credit Card Tips,,25
07/05/2026,6039,In-Store Credit Card Tips,,123.4
07/05/2026,6039,3rd Party - DoorDash,756.27,
07/05/2026,6039,3rd Party - GrubHub,21.81,
07/05/2026,6039,3rd Party - UberEats,324.02,
07/05/2026,6039,Cash Over/Short Adjustment,0.34,
07/05/2026,6039,Register Audit Adjustment,69,
07/05/2026,6044,Subject to Tax,,4423.6
07/05/2026,6044,Non-Taxable Sales,,12
07/05/2026,6044,3rd Party Tax Exempt,,21.12
07/05/2026,6044,Sales Tax,,499.94
07/05/2026,6044,In-Store Credit Card,2665.55,
07/05/2026,6044,Online Credit card,1296.39,
07/05/2026,6044,Online Credit Card Tips,,22
07/05/2026,6044,In-Store Credit Card Tips,,194.58
07/05/2026,6044,Gift Card,15,
07/05/2026,6044,3rd Party - DoorDash,698.19,
07/05/2026,6044,3rd Party - UberEats,21.12,
07/05/2026,6044,Cash Over/Short Adjustment,0.99,
07/05/2026,6044,Register Audit Adjustment,476,
07/05/2026,6065,Subject to Tax,,3708.35
07/05/2026,6065,Non-Taxable Sales,,15
07/05/2026,6065,3rd Party Tax Exempt,,398.14
07/05/2026,6065,Sales Tax,,371.02
07/05/2026,6065,In-Store Credit Card,1665,
07/05/2026,6065,Online Credit card,2019.14,
07/05/2026,6065,Online Gift Card,11.4,
07/05/2026,6065,Online Credit Card Tips,,94
07/05/2026,6065,In-Store Credit Card Tips,,97.37
07/05/2026,6065,Online Gift Card Tips,,1
07/05/2026,6065,Gift Card,29.71,
07/05/2026,6065,3rd Party - DoorDash,392.05,
07/05/2026,6065,3rd Party - GrubHub,55.74,
07/05/2026,6065,3rd Party - UberEats,398.14,
07/05/2026,6065,Cash Over/Short Adjustment,0.7,
07/05/2026,6065,Register Audit Adjustment,113,
07/05/2026,6067,Subject to Tax,,3995.4
07/05/2026,6067,Non-Taxable Sales,,13
07/05/2026,6067,3rd Party Tax Exempt,,49.8
07/05/2026,6067,Sales Tax,,451.57
07/05/2026,6067,In-Store Credit Card,2363.9,
07/05/2026,6067,Online Credit card,1128.36,
07/05/2026,6067,Online Credit Card Tips,,28.5
07/05/2026,6067,In-Store Credit Card Tips,,153.5
07/05/2026,6067,Gift Card,11.58,
07/05/2026,6067,3rd Party - DoorDash,715.46,
07/05/2026,6067,3rd Party - UberEats,49.8,
07/05/2026,6067,Cash Over/Short Adjustment,0.67,
07/05/2026,6067,Register Audit Adjustment,422,
07/05/2026,6072,Subject to Tax,,5308.3
07/05/2026,6072,Non-Taxable Sales,,30.5
07/05/2026,6072,3rd Party Tax Exempt,,178.07
07/05/2026,6072,Register Audit,809,
07/05/2026,6072,Sales Tax,,626.43
07/05/2026,6072,In-Store Credit Card,2683.33,
07/05/2026,6072,Online Credit card,1462.85,
07/05/2026,6072,Online Gift Card,21.7,
07/05/2026,6072,Online Credit Card Tips,,32
07/05/2026,6072,In-Store Credit Card Tips,,130.51
07/05/2026,6072,Online Gift Card Tips,,2
07/05/2026,6072,3rd Party - DoorDash,1137.12,
07/05/2026,6072,3rd Party - GrubHub,15.82,
07/05/2026,6072,3rd Party - UberEats,178.07,
07/05/2026,6072,Cash Over/Short Adjustment,,0.08
07/05/2026,6074,Subject to Tax,,3201.55
07/05/2026,6074,Non-Taxable Sales,,21.5
07/05/2026,6074,3rd Party Tax Exempt,,161.75
07/05/2026,6074,Sales Tax,,288.17
07/05/2026,6074,In-Store Credit Card,2211.26,
07/05/2026,6074,Online Credit card,1283.8,
07/05/2026,6074,Online Gift Card,10.16,
07/05/2026,6074,Online Credit Card Tips,,34.24
07/05/2026,6074,In-Store Credit Card Tips,,127.72
07/05/2026,6074,Online Gift Card Tips,,1
07/05/2026,6074,3rd Party - UberEats,161.75,
07/05/2026,6074,Cash Over/Short Adjustment,0.96,
07/05/2026,6074,Register Audit Adjustment,168,
07/05/2026,6076,Subject to Tax,,2425.8
07/05/2026,6076,Non-Taxable Sales,,15
07/05/2026,6076,Sales Tax,,218.34
07/05/2026,6076,In-Store Credit Card,1431.03,
07/05/2026,6076,Online Credit card,1062.75,
07/05/2026,6076,Online Gift Card,31.32,
07/05/2026,6076,Online Credit Card Tips,,29
07/05/2026,6076,In-Store Credit Card Tips,,68.96
07/05/2026,6076,Gift Card,19.84,
07/05/2026,6076,Cash Over/Short Adjustment,0.16,
07/05/2026,6076,Register Audit Adjustment,212,
07/05/2026,6083,Subject to Tax,,3118.22
07/05/2026,6083,Non-Taxable Sales,,20
07/05/2026,6083,3rd Party Tax Exempt,,217.88
07/05/2026,6083,Register Audit,198,
07/05/2026,6083,Sales Tax,,280.65
07/05/2026,6083,In-Store Credit Card,1199.49,
07/05/2026,6083,Payout,8,
07/05/2026,6083,Online Credit card,1711.92,
07/05/2026,6083,Online Credit Card Tips,,33
07/05/2026,6083,In-Store Credit Card Tips,,75.96
07/05/2026,6083,Gift Card,22.18,
07/05/2026,6083,3rd Party - DoorDash,388.61,
07/05/2026,6083,3rd Party - UberEats,217.88,
